timestamp,vehicleId,masterId,candidateMasterId,signalQuality,masterDistance,candidateDistance,masterSpeed,candidateSpeed,vehicleDirection,vehiclePosition- x,vehiclePosition- y,vehiclePosition- z,candidateTowerPosition- x,candidateTowerPosition- y,candidateTowerPosition- z,towerload,masterRSSI,candidateRSSI,masterSINR,candidateSINR,masterRSRP,candidateRSRP,predictedTGNN,predictedLSTM,selectedTower
17,2051,1,1,14.0097,0,1146.93,0,0,2,477.979,1455.53,0,391,313,50,0,11.1281,14.0097,21.098,0,0,-76.402,0,10.1743,0
17,2052,1,1,16.544,0,1556.24,5.29634e-310,0,2,666.399,1843.86,0,391,313,50,0,14.2335,16.544,24.0472,0,0,-73.4528,0,10.1743,0
17,2053,1,1,-3.95122,0,2230.24,0,0,2,2059.45,1792.1,0,391,313,50,0,-6.04825,-3.95122,4.31517,0,0,-93.1848,0,10.1743,0
17,2054,1,1,6.50655,0,1403.59,0,0,2,1494.46,1178.99,0,391,313,50,0,3.27885,6.50655,12.3898,0,0,-85.1102,0,10.1743,0
17,2055,1,1,35.2322,0,392.445,0,0,2,459.509,696.171,0,391,313,50,0,26.9563,35.2322,43.3586,0,0,-54.1414,0,10.1743,0
17,2056,1,1,9.2812,0,2119.99,0,0,2,1001.69,2342.51,0,391,313,50,0,7.43539,9.2812,18.5287,0,0,-78.9713,0,10.1743,0
17,2057,1,1,-1.95082,0,2053.09,0,0,2,1791.02,1813.87,0,391,313,50,0,-4.19478,-1.95082,4.55134,0,0,-92.9487,0,10.1743,0
17,2058,1,1,23.6266,0,1008.21,0,0,2,322.315,1317.62,0,391,313,50,0,20.7516,23.6266,32.7681,0,0,-64.7319,0,10.1743,0
17,2049,1,2,4.35185,0,2089.69,0,0,2,1770.59,1461.68,0,156,136,50,0,4.35185,4.35185,10.7252,0,0,-86.7748,0,10.1743,0
17,2050,1,1,8.03792,0,2118.24,0,0,2,1978.21,1214.88,0,156,136,50,0,8.03792,8.03792,16.6821,0,0,-80.8179,0,10.1743,0
17,2051,1,1,11.1281,0,1359.17,0,0,2,477.979,1455.53,0,156,136,50,0,11.1281,11.1281,18.2164,0,0,-79.2836,0,10.1743,0
17,2052,1,1,14.2335,0,1783.2,5.29634e-310,0,2,666.399,1843.86,0,156,136,50,0,14.2335,14.2335,21.7367,0,0,-75.7633,0,10.1743,0
17,2053,1,1,-6.04825,0,2523.55,0,0,2,2059.45,1792.1,0,156,136,50,0,-6.04825,-6.04825,2.21813,0,0,-95.2819,0,10.1743,0
17,2054,1,1,3.27885,0,1697.59,0,0,2,1494.46,1178.99,0,156,136,50,0,3.27885,3.27885,9.16207,0,0,-88.3379,0,10.1743,0
17,2055,1,1,26.9563,0,639.069,0,0,2,459.509,696.171,0,156,136,50,0,26.9563,26.9563,35.0826,0,0,-62.4174,0,10.1743,0
17,2056,1,1,7.43539,0,2363.55,0,0,2,1001.69,2342.51,0,156,136,50,0,7.43539,7.43539,16.6829,0,0,-80.8171,0,10.1743,0
17,2057,1,1,-4.19478,0,2343.3,0,0,2,1791.02,1813.87,0,156,136,50,0,-4.19478,-4.19478,2.30738,0,0,-95.1926,0,10.1743,0
17,2058,1,1,20.7516,0,1194.32,0,0,2,322.315,1317.62,0,156,136,50,0,20.7516,20.7516,29.893,0,0,-67.607,0,10.1743,0
17,2049,1,2,6.92341,0,1795.89,0,0,4,1770.59,1461.68,0,391,313,50,0,4.35185,6.92341,13.2967,0,0,-84.2033,0,10.1743,0
17,2050,1,1,10.5554,0,1826.24,0,0,4,1978.21,1214.88,0,391,313,50,0,8.03792,10.5554,19.1996,0,0,-78.3004,0,10.1743,0
17,2051,1,1,14.0097,0,1146.93,0,0,4,477.979,1455.53,0,391,313,50,0,11.1281,14.0097,21.098,0,0,-76.402,0,10.1743,0
17,2052,1,1,16.544,0,1556.24,5.29634e-310,0,4,666.399,1843.86,0,391,313,50,0,14.2335,16.544,24.0472,0,0,-73.4528,0,10.1743,0
17,2053,1,1,-3.95122,0,2230.24,0,0,4,2059.45,1792.1,0,391,313,50,0,-6.04825,-3.95122,4.31517,0,0,-93.1848,0,10.1743,0
17,2054,1,1,6.50655,0,1403.59,0,0,4,1494.46,1178.99,0,391,313,50,0,3.27885,6.50655,12.3898,0,0,-85.1102,0,10.1743,0
17,2055,1,1,35.2322,0,392.445,0,0,4,459.509,696.171,0,391,313,50,0,26.9563,35.2322,43.3586,0,0,-54.1414,0,10.1743,0
17,2056,1,1,9.2812,0,2119.99,0,0,4,1001.69,2342.51,0,391,313,50,0,7.43539,9.2812,18.5287,0,0,-78.9713,0,10.1743,0
17,2057,1,1,-1.95082,0,2053.09,0,0,4,1791.02,1813.87,0,391,313,50,0,-4.19478,-1.95082,4.55134,0,0,-92.9487,0,10.1743,0
17,2058,1,1,23.6266,0,1008.21,0,0,4,322.315,1317.62,0,391,313,50,0,20.7516,23.6266,32.7681,0,0,-64.7319,0,10.1743,0
17,2049,1,2,4.35185,0,2089.69,0,0,4,1770.59,1461.68,0,156,136,50,0,4.35185,4.35185,10.7252,0,0,-86.7748,0,10.1743,0
17,2050,1,1,8.03792,0,2118.24,0,0,4,1978.21,1214.88,0,156,136,50,0,8.03792,8.03792,16.6821,0,0,-80.8179,0,10.1743,0
17,2051,1,1,11.1281,0,1359.17,0,0,4,477.979,1455.53,0,156,136,50,0,11.1281,11.1281,18.2164,0,0,-79.2836,0,10.1743,0
17,2052,1,1,14.2335,0,1783.2,5.29634e-310,0,4,666.399,1843.86,0,156,136,50,0,14.2335,14.2335,21.7367,0,0,-75.7633,0,10.1743,0
17,2053,1,1,-6.04825,0,2523.55,0,0,4,2059.45,1792.1,0,156,136,50,0,-6.04825,-6.04825,2.21813,0,0,-95.2819,0,10.1743,0
17,2054,1,1,3.27885,0,1697.59,0,0,4,1494.46,1178.99,0,156,136,50,0,3.27885,3.27885,9.16207,0,0,-88.3379,0,10.1743,0
17,2055,1,1,26.9563,0,639.069,0,0,4,459.509,696.171,0,156,136,50,0,26.9563,26.9563,35.0826,0,0,-62.4174,0,10.1743,0
17,2056,1,1,7.43539,0,2363.55,0,0,4,1001.69,2342.51,0,156,136,50,0,7.43539,7.43539,16.6829,0,0,-80.8171,0,10.1743,0
17,2057,1,1,-4.19478,0,2343.3,0,0,4,1791.02,1813.87,0,156,136,50,0,-4.19478,-4.19478,2.30738,0,0,-95.1926,0,10.1743,0
17,2058,1,1,20.7516,0,1194.32,0,0,4,322.315,1317.62,0,156,136,50,0,20.7516,20.7516,29.893,0,0,-67.607,0,10.1743,0
18,2049,2,2,0.700849,0,2093.91,0,0,2,1771.38,1467.36,0,156,136,50,0,6.92341,0.700849,9.42275,0,0,-88.0772,2.95303,10.1743,0
18,2050,1,1,6.68508,0,2102.67,0,0,1,1957.62,1219,0,156,136,50,0,6.68508,6.68508,11.8461,0,0,-84.8358,0,10.1743,0
18,2051,1,1,10.3653,0,1359.24,0,0,1,474.343,1456.48,0,156,136,50,0,10.3653,10.3653,19.2792,0,0,-80.4819,0,10.1743,0
18,2052,1,1,3.56333,0,1785.68,5.29634e-310,0,4,678.509,1842.79,0,156,136,50,0,3.56333,3.56333,12.3233,0,0,-84.8455,0,10.1743,0
18,2053,1,1,1.61248,0,2517.28,0,0,1,2053.19,1789.74,0,156,136,50,0,1.61248,1.61248,10.6221,0,0,-86.6997,0,10.1743,0
18,2054,1,1,3.87738,0,1702.88,0,0,4,1495.03,1186.85,0,156,136,50,0,3.87738,3.87738,13.9296,0,0,-85.9117,0,10.1743,0
18,2055,1,1,23.4913,0,644.495,0,0,1,458.54,702.872,0,156,136,50,0,23.4913,23.4913,32.7501,0,0,-63.9622,0,10.1743,0
18,2056,1,1,15.3992,0,2371.36,0,0,4,1013.01,2346.52,0,156,136,50,0,15.3992,15.3992,24.4835,0,0,-73.0165,0,10.1743,0
18,2057,1,1,3.50147,0,2344.7,0,0,4,1793.25,1813.66,0,156,136,50,0,3.50147,3.50147,3.33347,0,0,-86.6699,0,10.1743,0
18,2058,1,1,21.4404,0,1205.91,0,0,4,333.11,1327.79,0,156,136,50,0,21.4404,21.4404,29.0975,0,0,-67.8445,0,10.1743,0
18,2049,2,2,3.26657,0,1800.13,0,0,2,1771.38,1467.36,0,391,313,50,0,3.26657,3.26657,11.9885,0,0,-85.5115,2.95303,10.1743,0
18,2050,1,1,9.22492,0,1810.43,0,0,2,1957.62,1219,0,391,313,50,0,6.68508,9.22492,15.204,0,0,-82.296,0,10.1743,0
18,2051,1,1,13.2377,0,1147.61,0,0,2,474.343,1456.48,0,391,313,50,0,10.3653,13.2377,19.8905,0,0,-77.6095,0,10.1743,0
18,2052,1,1,5.88507,0,1557.37,5.29634e-310,0,2,678.509,1842.79,0,391,313,50,0,3.56333,5.88507,14.9762,0,0,-82.5238,0,10.1743,0
18,2053,1,1,3.71491,0,2223.99,0,0,2,2053.19,1789.74,0,391,313,50,0,1.61248,3.71491,12.9027,0,0,-84.5973,0,10.1743,0
18,2054,1,1,7.09378,0,1408.9,0,0,2,1495.03,1186.85,0,391,313,50,0,3.87738,7.09378,14.8047,0,0,-82.6953,0,10.1743,0
18,2055,1,1,31.637,0,398.825,0,0,2,458.54,702.872,0,391,313,50,0,23.4913,31.637,41.6835,0,0,-55.8165,0,10.1743,0
18,2056,1,1,17.2441,0,2127.11,0,0,2,1013.01,2346.52,0,391,313,50,0,15.3992,17.2441,26.3284,0,0,-71.1716,0,10.1743,0
18,2057,1,1,5.74432,0,2054.45,0,0,2,1793.25,1813.66,0,391,313,50,0,3.50147,5.74432,13.0729,0,0,-84.4271,0,10.1743,0
18,2058,1,1,24.321,0,1017.67,0,0,2,333.11,1327.79,0,391,313,50,0,21.4404,24.321,32.5361,0,0,-64.9639,0,10.1743,0
18,2049,2,2,0.700849,0,2093.91,0,0,2,1771.38,1467.36,0,156,136,50,0,3.26657,0.700849,9.42275,0,0,-88.0772,2.95303,10.1743,0
18,2050,1,1,6.68508,0,2102.67,0,0,2,1957.62,1219,0,156,136,50,0,6.68508,6.68508,12.6642,0,0,-84.8358,0,10.1743,0
18,2051,1,1,10.3653,0,1359.24,0,0,2,474.343,1456.48,0,156,136,50,0,10.3653,10.3653,17.0181,0,0,-80.4819,0,10.1743,0
18,2052,1,1,3.56333,0,1785.68,5.29634e-310,0,2,678.509,1842.79,0,156,136,50,0,3.56333,3.56333,12.6545,0,0,-84.8455,0,10.1743,0
18,2053,1,1,1.61248,0,2517.28,0,0,2,2053.19,1789.74,0,156,136,50,0,1.61248,1.61248,10.8003,0,0,-86.6997,0,10.1743,0
18,2054,1,1,3.87738,0,1702.88,0,0,2,1495.03,1186.85,0,156,136,50,0,3.87738,3.87738,11.5883,0,0,-85.9117,0,10.1743,0
18,2055,1,1,23.4913,0,644.495,0,0,2,458.54,702.872,0,156,136,50,0,23.4913,23.4913,33.5378,0,0,-63.9622,0,10.1743,0
18,2056,1,1,15.3992,0,2371.36,0,0,2,1013.01,2346.52,0,156,136,50,0,15.3992,15.3992,24.4835,0,0,-73.0165,0,10.1743,0
18,2057,1,1,3.50147,0,2344.7,0,0,2,1793.25,1813.66,0,156,136,50,0,3.50147,3.50147,10.8301,0,0,-86.6699,0,10.1743,0
18,2058,1,1,21.4404,0,1205.91,0,0,2,333.11,1327.79,0,156,136,50,0,21.4404,21.4404,29.6555,0,0,-67.8445,0,10.1743,0
18,2049,2,2,3.26657,0,1800.13,0,0,4,1771.38,1467.36,0,391,313,50,0,3.26657,3.26657,11.9885,0,0,-85.5115,2.95303,10.1743,0
18,2050,1,1,9.22492,0,1810.43,0,0,4,1957.62,1219,0,391,313,50,0,6.68508,9.22492,15.204,0,0,-82.296,0,10.1743,0
18,2051,1,1,13.2377,0,1147.61,0,0,4,474.343,1456.48,0,391,313,50,0,10.3653,13.2377,19.8905,0,0,-77.6095,0,10.1743,0
18,2052,1,1,5.88507,0,1557.37,5.29634e-310,0,4,678.509,1842.79,0,391,313,50,0,3.56333,5.88507,14.9762,0,0,-82.5238,0,10.1743,0
18,2053,1,1,3.71491,0,2223.99,0,0,4,2053.19,1789.74,0,391,313,50,0,1.61248,3.71491,12.9027,0,0,-84.5973,0,10.1743,0
18,2054,1,1,7.09378,0,1408.9,0,0,4,1495.03,1186.85,0,391,313,50,0,3.87738,7.09378,14.8047,0,0,-82.6953,0,10.1743,0
18,2055,1,1,31.637,0,398.825,0,0,4,458.54,702.872,0,391,313,50,0,23.4913,31.637,41.6835,0,0,-55.8165,0,10.1743,0
18,2056,1,1,17.2441,0,2127.11,0,0,4,1013.01,2346.52,0,391,313,50,0,15.3992,17.2441,26.3284,0,0,-71.1716,0,10.1743,0
18,2057,1,1,5.74432,0,2054.45,0,0,4,1793.25,1813.66,0,391,313,50,0,3.50147,5.74432,13.0729,0,0,-84.4271,0,10.1743,0
18,2058,1,1,24.321,0,1017.67,0,0,4,333.11,1327.79,0,391,313,50,0,21.4404,24.321,32.5361,0,0,-64.9639,0,10.1743,0
18,2049,2,2,0.700849,0,2093.91,0,0,4,1771.38,1467.36,0,156,136,50,0,3.26657,0.700849,9.42275,0,0,-88.0772,2.95303,10.1743,0
18,2050,1,1,6.68508,0,2102.67,0,0,4,1957.62,1219,0,156,136,50,0,6.68508,6.68508,12.6642,0,0,-84.8358,0,10.1743,0
18,2051,1,1,10.3653,0,1359.24,0,0,4,474.343,1456.48,0,156,136,50,0,10.3653,10.3653,17.0181,0,0,-80.4819,0,10.1743,0
18,2052,1,1,3.56333,0,1785.68,5.29634e-310,0,4,678.509,1842.79,0,156,136,50,0,3.56333,3.56333,12.6545,0,0,-84.8455,0,10.1743,0
18,2053,1,1,1.61248,0,2517.28,0,0,4,2053.19,1789.74,0,156,136,50,0,1.61248,1.61248,10.8003,0,0,-86.6997,0,10.1743,0
18,2054,1,1,3.87738,0,1702.88,0,0,4,1495.03,1186.85,0,156,136,50,0,3.87738,3.87738,11.5883,0,0,-85.9117,0,10.1743,0
18,2055,1,1,23.4913,0,644.495,0,0,4,458.54,702.872,0,156,136,50,0,23.4913,23.4913,33.5378,0,0,-63.9622,0,10.1743,0
18,2056,1,1,15.3992,0,2371.36,0,0,4,1013.01,2346.52,0,156,136,50,0,15.3992,15.3992,24.4835,0,0,-73.0165,0,10.1743,0
18,2057,1,1,3.50147,0,2344.7,0,0,4,1793.25,1813.66,0,156,136,50,0,3.50147,3.50147,10.8301,0,0,-86.6699,0,10.1743,0
18,2058,1,1,21.4404,0,1205.91,0,0,4,333.11,1327.79,0,156,136,50,0,21.4404,21.4404,29.6555,0,0,-67.8445,0,10.1743,0
19,2049,2,1,15.1672,0,2098.36,0,0,2,1772.52,1472.96,0,156,136,50,0,3.26657,15.1672,21.8618,0,0,-75.6382,2.95303,10.1743,1
19,2050,1,1,20.8663,0,2095.19,0,0,1,1948.01,1220.45,0,156,136,50,0,20.8663,20.8663,26.2302,0,0,-71.0447,0,10.1743,0
19,2051,1,1,19.1684,0,1366.36,0,0,4,480.479,1462.33,0,156,136,50,0,19.1684,19.1684,26.6054,0,0,-71.8704,0,10.1743,0
19,2052,1,1,12.8075,0,1788.23,5.29634e-310,0,4,690.625,1841.71,0,156,136,50,0,12.8075,12.8075,20.5284,0,0,-76.9716,0,10.1743,0
19,2053,1,1,6.49417,0,2510.99,0,0,1,2046.91,1787.37,0,156,136,50,0,6.49417,6.49417,14.4274,0,0,-83.8727,0,10.1743,0
19,2054,1,1,15.2027,0,1708.29,0,0,4,1495.73,1194.71,0,156,136,50,0,15.2027,15.2027,23.3713,0,0,-73.908,0,10.1743,0
19,2055,1,1,32.5291,0,649.942,0,0,1,457.571,709.567,0,156,136,50,0,32.5291,32.5291,42.6365,0,0,-54.8635,0,10.1743,0
19,2056,1,1,14.7783,0,2369.08,0,0,4,1015.24,2343.2,0,156,136,50,0,14.7783,14.7783,20.5884,0,0,-76.9116,0,10.1743,0
19,2057,1,1,3.1394,0,2346.1,0,0,4,1795.48,1813.44,0,156,136,50,0,3.1394,3.1394,11.2965,0,0,-90.1047,0,10.1743,0
19,2058,1,1,28.7853,0,1217.59,0,0,4,343.91,1337.96,0,156,136,50,0,28.7853,28.7853,32.7732,0,0,-60.0097,0,10.1743,0
19,2049,2,1,17.7268,0,1804.61,0,0,2,1772.52,1472.96,0,391,313,50,0,17.7268,17.7268,24.4214,0,0,-73.0786,2.95303,10.1743,0
19,2050,1,1,23.4168,0,1802.84,0,0,2,1948.01,1220.45,0,391,313,50,0,20.8663,23.4168,29.0059,0,0,-68.4941,0,10.1743,0
19,2051,1,1,22.0368,0,1153.9,0,0,2,480.479,1462.33,0,391,313,50,0,19.1684,22.0368,28.4981,0,0,-69.0019,0,10.1743,0
19,2052,1,1,15.1402,0,1558.6,5.29634e-310,0,2,690.625,1841.71,0,391,313,50,0,12.8075,15.1402,22.8611,0,0,-74.6389,0,10.1743,0
19,2053,1,1,8.60203,0,2217.73,0,0,2,2046.91,1787.37,0,391,313,50,0,6.49417,8.60203,15.7352,0,0,-81.7648,0,10.1743,0
19,2054,1,1,18.4076,0,1414.34,0,0,2,1495.73,1194.71,0,391,313,50,0,15.2027,18.4076,26.7968,0,0,-70.7032,0,10.1743,0
19,2055,1,1,40.548,0,405.212,0,0,2,457.571,709.567,0,391,313,50,0,32.5291,40.548,50.6554,0,0,-46.8446,0,10.1743,0
19,2056,1,1,16.6269,0,2124.59,0,0,2,1015.24,2343.2,0,391,313,50,0,14.7783,16.6269,22.437,0,0,-75.063,0,10.1743,0
19,2057,1,1,5.38113,0,2055.82,0,0,2,1795.48,1813.44,0,391,313,50,0,3.1394,5.38113,9.63703,0,0,-87.863,0,10.1743,0
19,2058,1,1,31.6702,0,1027.26,0,0,2,343.91,1337.96,0,391,313,50,0,28.7853,31.6702,40.3752,0,0,-57.1248,0,10.1743,0
19,2049,2,1,15.1672,0,2098.36,0,0,2,1772.52,1472.96,0,156,136,50,0,17.7268,15.1672,21.8618,0,0,-75.6382,2.95303,10.1743,0
19,2050,1,1,20.8663,0,2095.19,0,0,2,1948.01,1220.45,0,156,136,50,0,20.8663,20.8663,26.4553,0,0,-71.0447,0,10.1743,0
19,2051,1,1,19.1684,0,1366.36,0,0,2,480.479,1462.33,0,156,136,50,0,19.1684,19.1684,25.6296,0,0,-71.8704,0,10.1743,0
19,2052,1,1,12.8075,0,1788.23,5.29634e-310,0,2,690.625,1841.71,0,156,136,50,0,12.8075,12.8075,20.5284,0,0,-76.9716,0,10.1743,0
19,2053,1,1,6.49417,0,2510.99,0,0,2,2046.91,1787.37,0,156,136,50,0,6.49417,6.49417,13.6273,0,0,-83.8727,0,10.1743,0
19,2054,1,1,15.2027,0,1708.29,0,0,2,1495.73,1194.71,0,156,136,50,0,15.2027,15.2027,23.592,0,0,-73.908,0,10.1743,0
19,2055,1,1,32.5291,0,649.942,0,0,2,457.571,709.567,0,156,136,50,0,32.5291,32.5291,42.6365,0,0,-54.8635,0,10.1743,0
19,2056,1,1,14.7783,0,2369.08,0,0,2,1015.24,2343.2,0,156,136,50,0,14.7783,14.7783,20.5884,0,0,-76.9116,0,10.1743,0
19,2057,1,1,3.1394,0,2346.1,0,0,2,1795.48,1813.44,0,156,136,50,0,3.1394,3.1394,7.39531,0,0,-90.1047,0,10.1743,0
19,2058,1,1,28.7853,0,1217.59,0,0,2,343.91,1337.96,0,156,136,50,0,28.7853,28.7853,37.4903,0,0,-60.0097,0,10.1743,0
19,2049,2,1,17.7268,0,1804.61,0,0,4,1772.52,1472.96,0,391,313,50,0,17.7268,17.7268,24.4214,0,0,-73.0786,2.95303,10.1743,0
19,2050,1,1,23.4168,0,1802.84,0,0,4,1948.01,1220.45,0,391,313,50,0,20.8663,23.4168,29.0059,0,0,-68.4941,0,10.1743,0
19,2051,1,1,22.0368,0,1153.9,0,0,4,480.479,1462.33,0,391,313,50,0,19.1684,22.0368,28.4981,0,0,-69.0019,0,10.1743,0
19,2052,1,1,15.1402,0,1558.6,5.29634e-310,0,4,690.625,1841.71,0,391,313,50,0,12.8075,15.1402,22.8611,0,0,-74.6389,0,10.1743,0
19,2053,1,1,8.60203,0,2217.73,0,0,4,2046.91,1787.37,0,391,313,50,0,6.49417,8.60203,15.7352,0,0,-81.7648,0,10.1743,0
19,2054,1,1,18.4076,0,1414.34,0,0,4,1495.73,1194.71,0,391,313,50,0,15.2027,18.4076,26.7968,0,0,-70.7032,0,10.1743,0
19,2055,1,1,40.548,0,405.212,0,0,4,457.571,709.567,0,391,313,50,0,32.5291,40.548,50.6554,0,0,-46.8446,0,10.1743,0
19,2056,1,1,16.6269,0,2124.59,0,0,4,1015.24,2343.2,0,391,313,50,0,14.7783,16.6269,22.437,0,0,-75.063,0,10.1743,0
19,2057,1,1,5.38113,0,2055.82,0,0,4,1795.48,1813.44,0,391,313,50,0,3.1394,5.38113,9.63703,0,0,-87.863,0,10.1743,0
19,2058,1,1,31.6702,0,1027.26,0,0,4,343.91,1337.96,0,391,313,50,0,28.7853,31.6702,40.3752,0,0,-57.1248,0,10.1743,0
19,2049,2,1,15.1672,0,2098.36,0,0,4,1772.52,1472.96,0,156,136,50,0,17.7268,15.1672,21.8618,0,0,-75.6382,2.95303,10.1743,0
19,2050,1,1,20.8663,0,2095.19,0,0,4,1948.01,1220.45,0,156,136,50,0,20.8663,20.8663,26.4553,0,0,-71.0447,0,10.1743,0
19,2051,1,1,19.1684,0,1366.36,0,0,4,480.479,1462.33,0,156,136,50,0,19.1684,19.1684,25.6296,0,0,-71.8704,0,10.1743,0
19,2052,1,1,12.8075,0,1788.23,5.29634e-310,0,4,690.625,1841.71,0,156,136,50,0,12.8075,12.8075,20.5284,0,0,-76.9716,0,10.1743,0
19,2053,1,1,6.49417,0,2510.99,0,0,4,2046.91,1787.37,0,156,136,50,0,6.49417,6.49417,13.6273,0,0,-83.8727,0,10.1743,0
19,2054,1,1,15.2027,0,1708.29,0,0,4,1495.73,1194.71,0,156,136,50,0,15.2027,15.2027,23.592,0,0,-73.908,0,10.1743,0
19,2055,1,1,32.5291,0,649.942,0,0,4,457.571,709.567,0,156,136,50,0,32.5291,32.5291,42.6365,0,0,-54.8635,0,10.1743,0
19,2056,1,1,14.7783,0,2369.08,0,0,4,1015.24,2343.2,0,156,136,50,0,14.7783,14.7783,20.5884,0,0,-76.9116,0,10.1743,0
19,2057,1,1,3.1394,0,2346.1,0,0,4,1795.48,1813.44,0,156,136,50,0,3.1394,3.1394,7.39531,0,0,-90.1047,0,10.1743,0
19,2058,1,1,28.7853,0,1217.59,0,0,4,343.91,1337.96,0,156,136,50,0,28.7853,28.7853,37.4903,0,0,-60.0097,0,10.1743,0
20,2049,1,1,11.729,0,2102.74,0,0,2,1773.53,1478.61,0,156,136,50,0,11.729,11.729,19.293,0,0,-79.2969,0,10.1743,0
20,2050,1,1,5.71742,0,2079.14,0,0,1,1927.31,1223.56,0,156,136,50,0,5.71742,5.71742,14.0276,0,0,-84.7598,0,10.1743,0
20,2051,1,1,15.7773,0,1375.01,0,0,4,487.903,1469.41,0,156,136,50,0,15.7773,15.7773,25.7313,0,0,-75.037,0,10.1743,0
20,2052,1,1,4.87053,0,1790.41,5.29634e-310,0,1,702.674,1840.18,0,156,136,50,0,4.87053,4.87053,12.4135,0,0,-85.0865,0,10.1743,0
20,2053,1,1,12.5635,0,2504.74,0,0,1,2040.67,1785.02,0,156,136,50,0,12.5635,12.5635,20.0604,0,0,-77.4396,0,10.1743,0
20,2054,1,1,12.388,0,1714.07,0,0,4,1496.94,1202.5,0,156,136,50,0,12.388,12.388,21.6373,0,0,-76.8605,0,10.1743,0
20,2055,1,1,30.3039,0,655.436,0,0,1,456.598,716.291,0,156,136,50,0,30.3039,30.3039,36.7425,0,0,-60.7575,0,10.1743,0
20,2056,1,1,-0.727241,0,2366.81,0,0,1,1017.47,2339.9,0,156,136,50,0,-0.727241,-0.727241,6.26988,0,0,-91.2301,0,10.1743,0
20,2057,1,1,13.0738,0,2347.51,0,0,1,1797.71,1813.23,0,156,136,50,0,13.0738,13.0738,10.2081,0,0,-74.9219,0,10.1743,0
20,2058,1,1,13.3054,0,1229.33,0,0,1,354.712,1348.13,0,156,136,50,0,13.3054,13.3054,21.0657,0,0,-76.6288,0,10.1743,0
20,2049,1,1,14.2826,0,1809.01,0,0,2,1773.53,1478.61,0,391,313,50,0,11.729,14.2826,20.7567,0,0,-76.7433,0,10.1743,0
20,2050,1,1,8.29129,0,1786.58,0,0,2,1927.31,1223.56,0,391,313,50,0,5.71742,8.29129,15.314,0,0,-82.186,0,10.1743,0
20,2051,1,1,18.6407,0,1161.54,0,0,2,487.903,1469.41,0,391,313,50,0,15.7773,18.6407,25.3265,0,0,-72.1735,0,10.1743,0
20,2052,1,1,7.21451,0,1559.46,5.29634e-310,0,2,702.674,1840.18,0,391,313,50,0,4.87053,7.21451,14.7575,0,0,-82.7425,0,10.1743,0
20,2053,1,1,14.6768,0,2211.5,0,0,2,2040.67,1785.02,0,391,313,50,0,12.5635,14.6768,22.1737,0,0,-75.3263,0,10.1743,0
20,2054,1,1,15.5807,0,1420.14,0,0,2,1496.94,1202.5,0,391,313,50,0,12.388,15.5807,23.8322,0,0,-73.6678,0,10.1743,0
20,2055,1,1,38.1986,0,411.639,0,0,2,456.598,716.291,0,391,313,50,0,30.3039,38.1986,44.6372,0,0,-52.8628,0,10.1743,0
20,2056,1,1,1.12512,0,2122.09,0,0,2,1017.47,2339.9,0,391,313,50,0,-0.727241,1.12512,8.12224,0,0,-89.3778,0,10.1743,0
20,2057,1,1,15.3144,0,2057.19,0,0,2,1797.71,1813.23,0,391,313,50,0,13.0738,15.3144,24.8187,0,0,-72.6813,0,10.1743,0
20,2058,1,1,16.1935,0,1036.97,0,0,2,354.712,1348.13,0,391,313,50,0,13.3054,16.1935,23.7592,0,0,-73.7408,0,10.1743,0
20,2049,1,1,11.729,0,2102.74,0,0,2,1773.53,1478.61,0,156,136,50,0,11.729,11.729,18.2031,0,0,-79.2969,0,10.1743,0
20,2050,1,1,5.71742,0,2079.14,0,0,2,1927.31,1223.56,0,156,136,50,0,5.71742,5.71742,12.7402,0,0,-84.7598,0,10.1743,0
20,2051,1,1,15.7773,0,1375.01,0,0,2,487.903,1469.41,0,156,136,50,0,15.7773,15.7773,22.463,0,0,-75.037,0,10.1743,0
20,2052,1,1,4.87053,0,1790.41,5.29634e-310,0,2,702.674,1840.18,0,156,136,50,0,4.87053,4.87053,12.4135,0,0,-85.0865,0,10.1743,0
20,2053,1,1,12.5635,0,2504.74,0,0,2,2040.67,1785.02,0,156,136,50,0,12.5635,12.5635,20.0604,0,0,-77.4396,0,10.1743,0
20,2054,1,1,12.388,0,1714.07,0,0,2,1496.94,1202.5,0,156,136,50,0,12.388,12.388,20.6395,0,0,-76.8605,0,10.1743,0
20,2055,1,1,30.3039,0,655.436,0,0,2,456.598,716.291,0,156,136,50,0,30.3039,30.3039,36.7425,0,0,-60.7575,0,10.1743,0
20,2056,1,1,-0.727241,0,2366.81,0,0,2,1017.47,2339.9,0,156,136,50,0,-0.727241,-0.727241,6.26988,0,0,-91.2301,0,10.1743,0
20,2057,1,1,13.0738,0,2347.51,0,0,2,1797.71,1813.23,0,156,136,50,0,13.0738,13.0738,22.5781,0,0,-74.9219,0,10.1743,0
20,2058,1,1,13.3054,0,1229.33,0,0,2,354.712,1348.13,0,156,136,50,0,13.3054,13.3054,20.8712,0,0,-76.6288,0,10.1743,0
20,2049,1,1,14.2826,0,1809.01,0,0,4,1773.53,1478.61,0,391,313,50,0,11.729,14.2826,20.7567,0,0,-76.7433,0,10.1743,0
20,2050,1,1,8.29129,0,1786.58,0,0,4,1927.31,1223.56,0,391,313,50,0,5.71742,8.29129,15.314,0,0,-82.186,0,10.1743,0
